original_output_file,folder,location,date,audiofile,template,starttime,ampcutoff,species,min.score,max.score,n.scores,speciespresent
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F6,015,-33,H,-1.34,0.4,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F7,017,-33,H,-1.15,0.91,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F9,102,-33,T,-0.74,1.06,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F1,025,-33,T,-1.34,1.48,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F2,000,-33,T,-0.82,1.03,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F2,087,-33,T,-1,1.14,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F3,000,-33,T,-0.9,1.01,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F4,000,-33,T,-1.66,1.34,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F4,030,-33,T,-0.98,1.12,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F5,065,-33,T,-1.72,1.11,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F8,025,-33,T,-1.24,1.35,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F8,036,-33,T,-1.29,1.96,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F6,015,-33,H,-1.27,3.12,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F7,017,-33,H,-2.08,2.44,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F9,102,-33,T,-1.08,1.4,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F1,025,-33,T,-0.8,0.65,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F2,000,-33,T,-0.54,0.54,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F2,087,-33,T,-0.58,0.61,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F3,000,-33,T,-0.69,0.73,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F4,000,-33,T,-0.97,0.74,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F4,030,-33,T,-0.64,0.79,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F5,065,-33,T,-0.58,0.65,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F8,025,-33,T,-0.69,0.6,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F8,036,-33,T,-0.72,0.61,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F6,015,-33,H,-0.7,0.79,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F7,017,-33,H,-0.72,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F9,102,-33,T,-0.77,0.81,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F1,025,-33,T,-0.95,4.13,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F2,000,-33,T,-1.27,4.57,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F2,087,-33,T,-1.11,5.76,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F3,000,-33,T,-1.2,5.05,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F4,000,-33,T,-0.93,3.8,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F4,030,-33,T,-0.86,5.01,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F5,065,-33,T,-0.65,2.85,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F8,025,-33,T,-1.02,3.54,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F8,036,-33,T,-1.35,3.69,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F6,015,-33,H,-3.31,1.7,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F7,017,-33,H,-2,2.2,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F9,102,-33,T,-1.22,4.11,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F1,025,-33,T,-1.12,0.6,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F2,000,-33,T,-1.21,0.18,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F2,087,-33,T,-1.18,0.32,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F3,000,-33,T,-1.25,0.53,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F4,000,-33,T,-0.94,0.62,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F4,030,-33,T,-1.05,0.61,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F5,065,-33,T,-0.64,0.62,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F8,025,-33,T,-0.97,0.5,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F8,036,-33,T,-1.04,0.41,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F6,015,-33,H,0.05,1.7,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F7,017,-33,H,-0.15,1.63,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F9,102,-33,T,-1.19,0.48,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F1,025,-33,T,-1.49,0.61,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F2,000,-33,T,-1.05,0.41,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F2,087,-33,T,-1.22,0.37,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F3,000,-33,T,-0.97,0.56,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F4,000,-33,T,-0.9,0.77,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F4,030,-33,T,-0.97,0.6,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F5,065,-33,T,-0.66,0.73,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F8,025,-33,T,-1.23,0.46,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F8,036,-33,T,-1.07,0.49,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F6,015,-33,H,-0.65,2.2,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F7,017,-33,H,-0.69,1.9,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F9,102,-33,T,-1.13,0.73,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F1,025,-33,T,-0.65,0.87,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F2,000,-33,T,-0.82,1.24,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F2,087,-33,T,-0.74,1.14,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F3,000,-33,T,-0.67,1.15,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F4,000,-33,T,-0.81,0.88,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F4,030,-33,T,-0.7,0.66,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F5,065,-33,T,-0.62,0.68,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F8,025,-33,T,-0.65,0.99,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F8,036,-33,T,-0.75,1.05,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F6,015,-33,H,-2.54,1.31,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F7,017,-33,H,-2.13,1.01,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F9,102,-33,T,-0.77,1.28,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F1,025,-33,T,-0.34,0.71,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F2,000,-33,T,-0.05,0.86,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F2,087,-33,T,-0.15,0.89,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F3,000,-33,T,-0.29,0.92,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F4,000,-33,T,-0.53,0.92,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F4,030,-33,T,-0.33,0.78,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F5,065,-33,T,-0.37,0.76,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F8,025,-33,T,-0.33,0.8,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F8,036,-33,T,-0.42,0.8,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F6,015,-33,H,-1.54,-0.33,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F7,017,-33,H,-1.26,0.06,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F9,102,-33,T,-0.3,1.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F1,025,-33,T,-0.41,0.65,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F2,000,-33,T,-0.06,0.87,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F2,087,-33,T,-0.04,0.89,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F3,000,-33,T,-0.23,0.8,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F4,000,-33,T,-0.47,0.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F4,030,-33,T,-0.31,0.78,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F5,065,-33,T,-0.37,0.84,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F8,025,-33,T,-0.42,0.68,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F8,036,-33,T,-0.49,0.7,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F6,015,-33,H,-1.52,-0.3,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F7,017,-33,H,-1.13,0.08,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F9,102,-33,T,-0.36,1.03,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F1,025,-33,T,-0.38,0.74,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F2,000,-33,T,-0.1,0.81,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F2,087,-33,T,-0.11,0.99,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F3,000,-33,T,-0.27,0.85,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F4,000,-33,T,-0.59,0.89,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F4,030,-33,T,-0.38,0.71,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F5,065,-33,T,-0.4,0.69,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F8,025,-33,T,-0.35,0.7,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F8,036,-33,T,-0.43,0.77,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F6,015,-33,H,-1.55,-0.36,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F7,017,-33,H,-1.32,0.09,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F9,102,-33,T,-0.24,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F1,025,-33,T,-0.45,0.73,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F2,000,-33,T,-0.2,0.89,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F2,087,-33,T,-0.26,0.79,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F3,000,-33,T,-0.37,0.84,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F4,000,-33,T,-0.59,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F4,030,-33,T,-0.37,0.7,18439,None
