Analyst,audiofile,Date,RecordingLocation,plot,location,PrimateSpecies,CallDistance,MicUsed,Rain
Silvy van Kuijk,HARPIA_20170217_061500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,3,1,Dry
Silvy van Kuijk,HARPIA_20170217_060000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170217_070000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170217_071500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170217_071500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170217_074500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,4,1,Rain
Silvy van Kuijk,HARPIA_20170217_080000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,4,1,Rain
Silvy van Kuijk,PUMA_20170217_061500.wav,2/17/2017,"Puma/1, 200",Puma,"1, 200",Howler,4,1,Drizzle
Silvy van Kuijk,HARPIA_20170217_054500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170217_063000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170217_064500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170217_073000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170217_054500.wav,2/17/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170217_060000.wav,2/17/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170217_063000.wav,2/17/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170217_064500.wav,2/17/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170217_070000.wav,2/17/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170217_071500.wav,2/17/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170217_073000.wav,2/17/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170217_074500.wav,2/17/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170217_080000.wav,2/17/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170218_060000.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,4,1,Rain
Silvy van Kuijk,HARPIA_20170218_061500.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170218_063000.wav,2/18/2017,"Puma/6, 400",Puma,"6, 400",Titi,4,1,Rain
Silvy van Kuijk,HARPIA_20170218_054500.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170218_063000.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170218_064500.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170218_070000.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170218_071500.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170218_073000.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170218_074500.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170218_080000.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170218_054500.wav,2/18/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170218_060000.wav,2/18/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170218_061500.wav,2/18/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170218_064500.wav,2/18/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170218_070000.wav,2/18/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170218_071500.wav,2/18/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170218_073000.wav,2/18/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170218_074500.wav,2/18/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170218_080000.wav,2/18/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170219_060000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,1,1,Dry
Silvy van Kuijk,HARPIA_20170219_070000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Titi,3,1,Dry
Silvy van Kuijk,HARPIA_20170219_054500.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170219_060000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170219_061500.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170219_070000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170219_071500.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Titi,4,1,Dry
Silvy van Kuijk,PUMA_20170219_060000.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170219_061500.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170219_063000.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170219_064500.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170219_070000.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",Titi,4,1,Drizzle
Silvy van Kuijk,PUMA_20170219_070000.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170219_071500.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170219_073000.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170219_073000.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",Titi,4,1,Drizzle
Silvy van Kuijk,PUMA_20170219_074500.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170219_063000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170219_064500.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170219_073000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170219_074500.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170219_080000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170219_054500.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170219_064500.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170219_080000.wav,2/19/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170220_054500.wav,2/20/2017,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170220_060000.wav,2/20/2017,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170220_061500.wav,2/20/2017,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170220_080000.wav,2/20/2017,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20170220_054500.wav,2/20/2017,"Puma/6, 400",Puma,"6, 400",Titi,4,1,Drizzle
Silvy van Kuijk,PUMA_20170220_064500.wav,2/20/2017,"Puma/6, 400",Puma,"6, 400",Titi,4,1,Drizzle
Silvy van Kuijk,PUMA_20170220_074500.wav,2/20/2017,"Puma/6, 400",Puma,"6, 400",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170220_063000.wav,2/20/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170220_064500.wav,2/20/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170220_070000.wav,2/20/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170220_071500.wav,2/20/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170220_073000.wav,2/20/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170220_074500.wav,2/20/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170220_060000.wav,2/20/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170220_061500.wav,2/20/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170220_063000.wav,2/20/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170220_070000.wav,2/20/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170220_071500.wav,2/20/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170220_073000.wav,2/20/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170220_080000.wav,2/20/2017,"Puma/6, 400",Puma,"6, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170221_054500.wav,2/21/2017,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170221_060000.wav,2/21/2017,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170221_061500.wav,2/21/2017,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20170221_054500.wav,2/21/2017,"Puma/-3, 600",Puma,"-3, 600",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170221_060000.wav,2/21/2017,"Puma/-3, 600",Puma,"-3, 600",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170221_061500.wav,2/21/2017,"Puma/-3, 600",Puma,"-3, 600",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170221_070000.wav,2/21/2017,"Puma/-3, 600",Puma,"-3, 600",Titi,4,1,Dry
Silvy van Kuijk,PUMA_20170221_074500.wav,2/21/2017,"Puma/-3, 600",Puma,"-3, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170221_063000.wav,2/21/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170221_064500.wav,2/21/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170221_070000.wav,2/21/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170221_071500.wav,2/21/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170221_073000.wav,2/21/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170221_074500.wav,2/21/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170221_080000.wav,2/21/2017,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170221_063000.wav,2/21/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170221_064500.wav,2/21/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170221_071500.wav,2/21/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170221_073000.wav,2/21/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170221_080000.wav,2/21/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170222_061500.wav,2/22/2017,"Harpia/9, 800",Harpia,"9, 800",Howler,4,1,Rain
Silvy van Kuijk,HARPIA_20170222_054500.wav,2/22/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170222_060000.wav,2/22/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170222_063000.wav,2/22/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170222_064500.wav,2/22/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170222_070000.wav,2/22/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170222_071500.wav,2/22/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170222_073000.wav,2/22/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170222_074500.wav,2/22/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170222_080000.wav,2/22/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170222_054500.wav,2/22/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170222_060000.wav,2/22/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170222_061500.wav,2/22/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170222_063000.wav,2/22/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170222_064500.wav,2/22/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170222_070000.wav,2/22/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170222_071500.wav,2/22/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170222_073000.wav,2/22/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170222_074500.wav,2/22/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170222_080000.wav,2/22/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170223_054500.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",Howler,3,1,Drizzle
Silvy van Kuijk,HARPIA_20170223_060000.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",Howler,3,1,Drizzle
Silvy van Kuijk,PUMA_20170223_060000.wav,2/23/2017,"Puma/-3, 600",Puma,"-3, 600",Titi,3,1,Dry
Silvy van Kuijk,HARPIA_20170223_054500.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",Howler,4,1,Drizzle
Silvy van Kuijk,HARPIA_20170223_060000.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",Howler,4,1,Drizzle
Silvy van Kuijk,HARPIA_20170223_074500.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170223_074500.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20170223_071500.wav,2/23/2017,"Puma/-3, 600",Puma,"-3, 600",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170223_061500.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170223_063000.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170223_064500.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170223_070000.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170223_071500.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170223_073000.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170223_080000.wav,2/23/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170223_054500.wav,2/23/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170223_061500.wav,2/23/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170223_063000.wav,2/23/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170223_064500.wav,2/23/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170223_070000.wav,2/23/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170223_073000.wav,2/23/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170223_074500.wav,2/23/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170223_080000.wav,2/23/2017,"Puma/-3, 600",Puma,"-3, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170224_054500.wav,2/24/2017,"Harpia/9, 800",Harpia,"9, 800",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170224_060000.wav,2/24/2017,"Harpia/9, 800",Harpia,"9, 800",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170224_061500.wav,2/24/2017,"Harpia/9, 800",Harpia,"9, 800",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20170224_054500.wav,2/24/2017,"Puma/6, 800",Puma,"6, 800",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170224_060000.wav,2/24/2017,"Puma/6, 800",Puma,"6, 800",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170224_061500.wav,2/24/2017,"Puma/6, 800",Puma,"6, 800",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170224_063000.wav,2/24/2017,"Puma/6, 800",Puma,"6, 800",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20170224_071500.wav,2/24/2017,"Puma/6, 800",Puma,"6, 800",Titi,4,1,Drizzle
Silvy van Kuijk,HARPIA_20170224_063000.wav,2/24/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170224_064500.wav,2/24/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170224_070000.wav,2/24/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170224_071500.wav,2/24/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170224_073000.wav,2/24/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170224_074500.wav,2/24/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170224_080000.wav,2/24/2017,"Harpia/9, 800",Harpia,"9, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170224_064500.wav,2/24/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170224_070000.wav,2/24/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170224_073000.wav,2/24/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170224_074500.wav,2/24/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170224_080000.wav,2/24/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170225_054500.wav,2/25/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170225_060000.wav,2/25/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170225_061500.wav,2/25/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170225_063000.wav,2/25/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170225_064500.wav,2/25/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170225_070000.wav,2/25/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170225_071500.wav,2/25/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170225_073000.wav,2/25/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170225_074500.wav,2/25/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170225_080000.wav,2/25/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170226_054500.wav,2/26/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170226_060000.wav,2/26/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170226_061500.wav,2/26/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170226_063000.wav,2/26/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170226_064500.wav,2/26/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170226_070000.wav,2/26/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170226_071500.wav,2/26/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170226_073000.wav,2/26/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170226_074500.wav,2/26/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170226_080000.wav,2/26/2017,"Puma/6, 800",Puma,"6, 800",None,NA,1,Rain
