original_output_file,survey_file_name,template,starttime,ampcutoff,species,min.score,max.score,n.scores,folder,location,recording.date,audiofile
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_073000.wav ",F4,0,-25,T,-1.94,6.52,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_073000.wav ",F4,30,-25,T,-0.51,8.31,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_073000.wav ",F5,65,-25,T,-2.34,6.52,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_073000.wav ",F8,25,-25,T,-2.19,5.67,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_073000.wav ",F8,36,-25,T,-2.13,3.55,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_073000.wav ",F6,15,-25,H,-3.17,3.47,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_073000.wav ",F7,17,-25,H,-0.25,5.5,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_073000.wav ",F9,102,-25,T,-2.67,5.07,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F1,25,-25,T,-2.25,2.54,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F2,0,-25,T,-2.59,1.47,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F2,87,-25,T,-2.68,1.05,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F3,0,-25,T,-3.1,1.64,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F4,0,-25,T,-2.16,2.67,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F4,30,-25,T,-1.98,2.72,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F5,65,-25,T,-2.42,3.59,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F8,25,-25,T,-2.53,2.69,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F8,36,-25,T,-2.47,1.94,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F6,15,-25,H,-2.37,6.29,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F7,17,-25,H,-2.32,4.75,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_074500.wav ",F9,102,-25,T,-2.68,1.68,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F1,25,-25,T,-2.33,1.78,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F2,0,-25,T,-2.21,0.49,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F2,87,-25,T,-2.36,0.52,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F3,0,-25,T,-2.42,0.97,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F4,0,-25,T,-1.89,1.27,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F4,30,-25,T,-2.45,1.17,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F5,65,-25,T,-2.19,0.97,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F8,25,-25,T,-2.17,1.25,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F8,36,-25,T,-2.11,0.64,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F6,15,-25,H,0.41,4.22,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F7,17,-25,H,-0.92,3.22,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_3, -50.txt","Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_080000.wav ",F9,102,-25,T,-2.19,1.23,18439,Harpia 2015,"3, -50",8-Feb-15,HARPIA_20150208_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F1,25,-25,T,-1.69,0.8,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F2,0,-25,T,-1.99,0.45,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F2,87,-25,T,-1.99,0.31,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F3,0,-25,T,-1.6,0.54,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F4,0,-25,T,-2.01,0.74,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F4,30,-25,T,-0.75,1.22,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F5,65,-25,T,-2.23,0.08,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F8,25,-25,T,-1.86,0.45,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F8,36,-25,T,-2.06,0.26,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F6,15,-25,H,2,5.72,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F7,17,-25,H,0.87,4.14,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_054500.wav ",F9,102,-25,T,-2.02,0.3,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F1,25,-25,T,-2.8,0.83,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F2,0,-25,T,-3.44,-0.31,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F2,87,-25,T,-3.96,-0.5,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F3,0,-25,T,-3.86,0.09,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F4,0,-25,T,-2.96,5.06,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F4,30,-25,T,-3.6,3.7,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F5,65,-25,T,-3.13,2.08,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F8,25,-25,T,-2.7,0.42,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F8,36,-25,T,-2.66,0.19,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F6,15,-25,H,-1.03,6.45,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F7,17,-25,H,-0.19,4.46,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_060000.wav ",F9,102,-25,T,-3.15,0.21,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F1,25,-25,T,-2.88,3.11,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F2,0,-25,T,-3.09,2.17,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F2,87,-25,T,-3.45,1.45,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F3,0,-25,T,-3.19,1.9,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F4,0,-25,T,-4.02,2.5,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F4,30,-25,T,-4.02,1.62,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F5,65,-25,T,-4.47,1.79,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F8,25,-25,T,-2.64,2.69,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F8,36,-25,T,-2.57,2.48,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F6,15,-25,H,-2.02,5.86,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F7,17,-25,H,-3.39,4.58,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_061500.wav ",F9,102,-25,T,-3.07,2.99,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F1,25,-25,T,-1.91,0.64,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F2,0,-25,T,-2.81,0.18,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F2,87,-25,T,-2.74,0.17,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F3,0,-25,T,-2.5,0.32,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F4,0,-25,T,-1.7,0.67,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F4,30,-25,T,-2.1,0.99,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F5,65,-25,T,-1.86,0.21,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F8,25,-25,T,-1.56,0.22,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F8,36,-25,T,-1.62,0.1,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F6,15,-25,H,1.25,4.36,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F7,17,-25,H,0.51,3.52,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_063000.wav ",F9,102,-25,T,-2.39,0.35,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F1,25,-25,T,-1.74,0.86,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F2,0,-25,T,-2.05,0,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F2,87,-25,T,-2.05,0.34,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F3,0,-25,T,-1.76,0.86,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F4,0,-25,T,-2.6,3.75,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F4,30,-25,T,-1.03,2.65,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F5,65,-25,T,-2.34,1.3,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F8,25,-25,T,-1.75,0.32,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F8,36,-25,T,-1.89,0.16,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F6,15,-25,H,0.28,4.21,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F7,17,-25,H,0.12,2.85,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2015_7,400.txt","Harpia 2015/7, 400/13 feb 2015/HARPIA_20150213_064500.wav ",F9,102,-25,T,-1.93,0.59,18439,Harpia 2015,"7, 400",14-Feb-15,HARPIA_20150214_080000.wav 
